"","countyfips","statefip","year","population","anti_racial.max","anti_racial.sum","anti_racial.mean","racial_crime_diff","racial_crime_per_cap","racial_crime_per_1000"
"2791",29,54,2013,30676,1,1,0.296296296296296,0.703703703703704,3.25987742860868e-05,0.0325987742860868
"2792",29,54,2014,30676,1,2,0.296296296296296,1.7037037037037,6.51975485721737e-05,0.0651975485721737
"2793",29,54,2015,30676,0,0,0.296296296296296,-0.296296296296296,0,0
"2794",29,54,2016,30676,1,1,0.296296296296296,0.703703703703704,3.25987742860868e-05,0.0325987742860868
"2795",29,56,2005,28205,0,0,0,0,0,0
"2796",29,56,2007,28205,0,0,0,0,0,0
"2797",31,1,2008,49948,1,1,1,0,2.00208216545207e-05,0.0200208216545207
"2798",31,1,2011,49948,1,3,1,2,6.00624649635621e-05,0.0600624649635621
"2799",31,5,2005,96443,1,3,0.457142857142857,2.54285714285714,3.11064566635215e-05,0.0311064566635215
"2800",31,5,2006,96443,1,4,0.457142857142857,3.54285714285714,4.14752755513619e-05,0.0414752755513619
"2801",31,5,2007,96443,1,1,0.457142857142857,0.542857142857143,1.03688188878405e-05,0.0103688188878405
"2802",31,5,2008,96443,1,4,0.457142857142857,3.54285714285714,4.14752755513619e-05,0.0414752755513619
"2803",31,5,2009,96443,1,2,0.457142857142857,1.54285714285714,2.0737637775681e-05,0.020737637775681
"2804",31,5,2010,96443,1,1,0.457142857142857,0.542857142857143,1.03688188878405e-05,0.0103688188878405
"2805",31,5,2012,96443,1,1,0.457142857142857,0.542857142857143,1.03688188878405e-05,0.0103688188878405
"2806",31,6,2007,152982,0,0,0.4375,-0.4375,0,0
"2807",31,6,2008,152982,1,1,0.4375,0.5625,6.53671673791688e-06,0.00653671673791688
"2808",31,6,2010,152982,1,1,0.4375,0.5625,6.53671673791688e-06,0.00653671673791688
"2809",31,6,2011,152982,0,0,0.4375,-0.4375,0,0
"2810",31,6,2012,152982,1,1,0.4375,0.5625,6.53671673791688e-06,0.00653671673791688
"2811",31,6,2013,152982,1,3,0.4375,2.5625,1.96101502137506e-05,0.0196101502137506
"2812",31,6,2015,152982,1,1,0.4375,0.5625,6.53671673791688e-06,0.00653671673791688
"2813",31,6,2016,152982,0,0,0.4375,-0.4375,0,0
"2814",31,8,2005,600158,1,5,0.296829971181556,4.70317002881844,8.33113946660713e-06,0.00833113946660713
"2815",31,8,2006,600158,1,2,0.296829971181556,1.70317002881844,3.33245578664285e-06,0.00333245578664285
"2816",31,8,2007,600158,1,14,0.296829971181556,13.7031700288184,2.33271905065e-05,0.0233271905065
"2817",31,8,2008,600158,1,11,0.296829971181556,10.7031700288184,1.83285068265357e-05,0.0183285068265357
"2818",31,8,2009,600158,1,19,0.296829971181556,18.7031700288184,3.16583299731071e-05,0.0316583299731071
"2819",31,8,2010,600158,1,10,0.296829971181556,9.70317002881844,1.66622789332143e-05,0.0166622789332143
"2820",31,8,2011,600158,1,5,0.296829971181556,4.70317002881844,8.33113946660713e-06,0.00833113946660713
"2821",31,8,2012,600158,1,20,0.296829971181556,19.7031700288184,3.33245578664285e-05,0.0333245578664285
"2822",31,8,2013,600158,1,7,0.296829971181556,6.70317002881844,1.166359525325e-05,0.01166359525325
"2823",31,8,2014,600158,1,2,0.296829971181556,1.70317002881844,3.33245578664285e-06,0.00333245578664285
"2824",31,8,2015,600158,1,4,0.296829971181556,3.70317002881844,6.6649115732857e-06,0.0066649115732857
"2825",31,8,2016,600158,1,4,0.296829971181556,3.70317002881844,6.6649115732857e-06,0.0066649115732857
"2826",31,12,2005,864263,1,1,0.444444444444444,0.555555555555556,1.15705520194663e-06,0.00115705520194663
"2827",31,12,2006,864263,1,2,0.444444444444444,1.55555555555556,2.31411040389326e-06,0.00231411040389326
"2828",31,12,2007,864263,1,1,0.444444444444444,0.555555555555556,1.15705520194663e-06,0.00115705520194663
"2829",31,12,2008,864263,1,2,0.444444444444444,1.55555555555556,2.31411040389326e-06,0.00231411040389326
"2830",31,12,2009,864263,1,2,0.444444444444444,1.55555555555556,2.31411040389326e-06,0.00231411040389326
"2831",31,12,2011,864263,0,0,0.444444444444444,-0.444444444444444,0,0
"2832",31,12,2012,864263,1,2,0.444444444444444,1.55555555555556,2.31411040389326e-06,0.00231411040389326
"2833",31,12,2013,864263,1,2,0.444444444444444,1.55555555555556,2.31411040389326e-06,0.00231411040389326
"2834",31,12,2016,864263,0,0,0.444444444444444,-0.444444444444444,0,0
"2835",31,16,2005,22952,1,1,0.2,0.8,4.35691878703381e-05,0.0435691878703381
"2836",31,16,2013,22952,0,0,0.2,-0.2,0,0
"2837",31,16,2014,22952,0,0,0.2,-0.2,0,0
"2838",31,16,2015,22952,0,0,0.2,-0.2,0,0
"2839",31,17,2005,5194675,1,28,0.401769911504425,27.5982300884956,5.3901350902607e-06,0.0053901350902607
"2840",31,17,2006,5194675,1,19,0.401769911504425,18.5982300884956,3.65759166839119e-06,0.00365759166839119
"2841",31,17,2007,5194675,1,19,0.401769911504425,18.5982300884956,3.65759166839119e-06,0.00365759166839119
"2842",31,17,2008,5194675,1,22,0.401769911504425,21.5982300884956,4.23510614234769e-06,0.00423510614234769
"2843",31,17,2009,5194675,1,19,0.401769911504425,18.5982300884956,3.65759166839119e-06,0.00365759166839119
"2844",31,17,2010,5194675,1,11,0.401769911504425,10.5982300884956,2.11755307117385e-06,0.00211755307117385
"2845",31,17,2011,5194675,1,6,0.401769911504425,5.59823008849558,1.15502894791301e-06,0.00115502894791301
"2846",31,17,2012,5194675,1,10,0.401769911504425,9.59823008849557,1.92504824652168e-06,0.00192504824652168
"2847",31,17,2013,5194675,1,25,0.401769911504425,24.5982300884956,4.8126206163042e-06,0.0048126206163042
"2848",31,17,2014,5194675,1,22,0.401769911504425,21.5982300884956,4.23510614234769e-06,0.00423510614234769
"2849",31,17,2015,5194675,1,21,0.401769911504425,20.5982300884956,4.04260131769552e-06,0.00404260131769553
"2850",31,17,2016,5194675,1,25,0.401769911504425,24.5982300884956,4.8126206163042e-06,0.0048126206163042
"2851",31,18,2006,25740,1,1,0.75,0.25,3.88500388500389e-05,0.0388500388500388
"2852",31,18,2014,25740,1,1,0.75,0.25,3.88500388500389e-05,0.0388500388500388
"2853",31,18,2015,25740,1,1,0.75,0.25,3.88500388500389e-05,0.0388500388500388
"2854",31,20,2006,8601,0,0,0.5,-0.5,0,0
"2855",31,20,2014,8601,1,1,0.5,0.5,0.000116265550517382,0.116265550517382
"2856",31,21,2014,12690,0,0,0,0,0,0
"2857",31,23,2005,197131,1,4,0.503597122302158,3.49640287769784,2.0291075477728e-05,0.020291075477728
"2858",31,23,2006,197131,1,4,0.503597122302158,3.49640287769784,2.0291075477728e-05,0.020291075477728
"2859",31,23,2007,197131,1,4,0.503597122302158,3.49640287769784,2.0291075477728e-05,0.020291075477728
"2860",31,23,2008,197131,1,12,0.503597122302158,11.4964028776978,6.0873226433184e-05,0.060873226433184
"2861",31,23,2009,197131,1,6,0.503597122302158,5.49640287769784,3.0436613216592e-05,0.030436613216592
"2862",31,23,2010,197131,1,14,0.503597122302158,13.4964028776978,7.1018764172048e-05,0.071018764172048
"2863",31,23,2011,197131,1,6,0.503597122302158,5.49640287769784,3.0436613216592e-05,0.030436613216592
"2864",31,23,2012,197131,1,8,0.503597122302158,7.49640287769784,4.0582150955456e-05,0.040582150955456
"2865",31,23,2013,197131,1,1,0.503597122302158,0.496402877697842,5.072768869432e-06,0.005072768869432
"2866",31,23,2014,197131,1,3,0.503597122302158,2.49640287769784,1.5218306608296e-05,0.015218306608296
"2867",31,23,2015,197131,1,3,0.503597122302158,2.49640287769784,1.5218306608296e-05,0.015218306608296
"2868",31,23,2016,197131,1,5,0.503597122302158,4.49640287769784,2.536384434716e-05,0.02536384434716
"2869",31,24,2005,971777,1,6,0.361233480176211,5.63876651982379,6.17425602787471e-06,0.00617425602787471
"2870",31,24,2006,971777,1,19,0.361233480176211,18.6387665198238,1.95518107549366e-05,0.0195518107549366
"2871",31,24,2007,971777,1,12,0.361233480176211,11.6387665198238,1.23485120557494e-05,0.0123485120557494
"2872",31,24,2008,971777,1,6,0.361233480176211,5.63876651982379,6.17425602787471e-06,0.00617425602787471
"2873",31,24,2009,971777,1,5,0.361233480176211,4.63876651982379,5.14521335656226e-06,0.00514521335656226
"2874",31,24,2010,971777,1,5,0.361233480176211,4.63876651982379,5.14521335656226e-06,0.00514521335656226
"2875",31,24,2011,971777,1,5,0.361233480176211,4.63876651982379,5.14521335656226e-06,0.00514521335656226
"2876",31,24,2012,971777,1,5,0.361233480176211,4.63876651982379,5.14521335656226e-06,0.00514521335656226
"2877",31,24,2013,971777,1,2,0.361233480176211,1.63876651982379,2.0580853426249e-06,0.0020580853426249
"2878",31,24,2014,971777,1,3,0.361233480176211,2.63876651982379,3.08712801393735e-06,0.00308712801393735
"2879",31,24,2015,971777,1,9,0.361233480176211,8.63876651982379,9.26138404181206e-06,0.00926138404181206
"2880",31,24,2016,971777,1,5,0.361233480176211,4.63876651982379,5.14521335656226e-06,0.00514521335656226
"2881",31,26,2012,26152,1,1,1,0,3.82379932701132e-05,0.0382379932701132
"2882",31,26,2015,26152,1,2,1,1,7.64759865402264e-05,0.0764759865402264
"2883",31,29,2006,75674,0,0,0.166666666666667,-0.166666666666667,0,0
"2884",31,29,2009,75674,0,0,0.166666666666667,-0.166666666666667,0,0
"2885",31,29,2010,75674,1,1,0.166666666666667,0.833333333333333,1.32145783228057e-05,0.0132145783228057
"2886",31,30,2009,89513,1,2,0.6,1.4,2.23431233452124e-05,0.0223431233452124
"2887",31,30,2011,89513,0,0,0.6,-0.6,0,0
"2888",31,30,2013,89513,1,1,0.6,0.4,1.11715616726062e-05,0.0111715616726062
"2889",31,32,2005,421407,1,3,0.545454545454545,2.45454545454545,7.11900846450106e-06,0.00711900846450106
"2890",31,32,2006,421407,1,7,0.545454545454545,6.45454545454546,1.66110197505025e-05,0.0166110197505025
"2891",31,32,2007,421407,1,3,0.545454545454545,2.45454545454545,7.11900846450106e-06,0.00711900846450106
"2892",31,32,2008,421407,1,1,0.545454545454545,0.454545454545455,2.37300282150035e-06,0.00237300282150035
"2893",31,32,2009,421407,1,3,0.545454545454545,2.45454545454545,7.11900846450106e-06,0.00711900846450106
"2894",31,32,2012,421407,1,1,0.545454545454545,0.454545454545455,2.37300282150035e-06,0.00237300282150035
"2895",31,32,2013,421407,1,2,0.545454545454545,1.45454545454545,4.74600564300071e-06,0.00474600564300071
"2896",31,32,2014,421407,1,2,0.545454545454545,1.45454545454545,4.74600564300071e-06,0.00474600564300071
"2897",31,32,2015,421407,1,2,0.545454545454545,1.45454545454545,4.74600564300071e-06,0.00474600564300071
"2898",31,32,2016,421407,0,0,0.545454545454545,-0.545454545454545,0,0
"2899",31,34,2005,501226,1,7,0.37037037037037,6.62962962962963,1.39657559663705e-05,0.0139657559663705
"2900",31,34,2006,501226,1,3,0.37037037037037,2.62962962962963,5.98532398558734e-06,0.00598532398558734
"2901",31,34,2007,501226,1,11,0.37037037037037,10.6296296296296,2.19461879471536e-05,0.0219461879471536
"2902",31,34,2008,501226,1,3,0.37037037037037,2.62962962962963,5.98532398558734e-06,0.00598532398558734
"2903",31,34,2009,501226,1,4,0.37037037037037,3.62962962962963,7.98043198078312e-06,0.00798043198078312
"2904",31,34,2010,501226,1,7,0.37037037037037,6.62962962962963,1.39657559663705e-05,0.0139657559663705
"2905",31,34,2011,501226,1,2,0.37037037037037,1.62962962962963,3.99021599039156e-06,0.00399021599039156
"2906",31,34,2012,501226,1,3,0.37037037037037,2.62962962962963,5.98532398558734e-06,0.00598532398558734
"2907",31,34,2013,501226,1,6,0.37037037037037,5.62962962962963,1.19706479711747e-05,0.0119706479711747
"2908",31,34,2014,501226,1,5,0.37037037037037,4.62962962962963,9.9755399759789e-06,0.0099755399759789
"2909",31,34,2015,501226,1,7,0.37037037037037,6.62962962962963,1.39657559663705e-05,0.0139657559663705
"2910",31,34,2016,501226,1,2,0.37037037037037,1.62962962962963,3.99021599039156e-06,0.00399021599039156
"2911",31,35,2009,71492,0,0,0,0,0,0
"2912",31,36,2010,39370,0,0,0.6,-0.6,0,0
"2913",31,36,2014,39370,1,2,0.6,1.4,5.08001016002032e-05,0.0508001016002032
"2914",31,36,2016,39370,1,1,0.6,0.4,2.54000508001016e-05,0.0254000508001016
"2915",31,37,2008,66469,1,1,1,0,1.50446072605275e-05,0.0150446072605275
"2916",31,38,2013,3343,1,1,1,0,0.000299132515704457,0.299132515704457
"2917",31,39,2007,36901,1,2,0.1875,1.8125,5.41990731958483e-05,0.0541990731958484
"2918",31,39,2008,36901,0,0,0.1875,-0.1875,0,0
"2919",31,39,2009,36901,0,0,0.1875,-0.1875,0,0
"2920",31,39,2010,36901,0,0,0.1875,-0.1875,0,0
"2921",31,39,2011,36901,1,1,0.1875,0.8125,2.70995365979242e-05,0.0270995365979242
"2922",31,39,2014,36901,0,0,0.1875,-0.1875,0,0
"2923",31,40,2005,124098,1,1,0.833333333333333,0.166666666666667,8.05814759303131e-06,0.00805814759303131
"2924",31,40,2006,124098,0,0,0.833333333333333,-0.833333333333333,0,0
"2925",31,40,2009,124098,1,3,0.833333333333333,2.16666666666667,2.41744427790939e-05,0.0241744427790939
"2926",31,40,2015,124098,1,1,0.833333333333333,0.166666666666667,8.05814759303131e-06,0.00805814759303131
"2927",31,41,2014,21720,1,1,0.5,0.5,4.60405156537753e-05,0.0460405156537753
"2928",31,41,2016,21720,0,0,0.5,-0.5,0,0
"2929",31,42,2005,39988,1,1,1,0,2.50075022506752e-05,0.0250075022506752
"2930",31,45,2005,68681,1,2,0.558823529411765,1.44117647058824,2.91201351174269e-05,0.0291201351174269
"2931",31,45,2006,68681,1,2,0.558823529411765,1.44117647058824,2.91201351174269e-05,0.0291201351174269
"2932",31,45,2007,68681,1,6,0.558823529411765,5.44117647058824,8.73604053522808e-05,0.0873604053522808
"2933",31,45,2008,68681,1,3,0.558823529411765,2.44117647058824,4.36802026761404e-05,0.0436802026761404
"2934",31,45,2009,68681,1,3,0.558823529411765,2.44117647058824,4.36802026761404e-05,0.0436802026761404
"2935",31,45,2011,68681,1,1,0.558823529411765,0.441176470588235,1.45600675587135e-05,0.0145600675587135
"2936",31,45,2012,68681,1,1,0.558823529411765,0.441176470588235,1.45600675587135e-05,0.0145600675587135
"2937",31,45,2013,68681,1,1,0.558823529411765,0.441176470588235,1.45600675587135e-05,0.0145600675587135
"2938",31,45,2014,68681,0,0,0.558823529411765,-0.558823529411765,0,0
"2939",31,45,2015,68681,0,0,0.558823529411765,-0.558823529411765,0,0
"2940",31,45,2016,68681,0,0,0.558823529411765,-0.558823529411765,0,0
"2941",31,46,2013,4050,1,1,1,0,0.000246913580246914,0.246913580246914
"2942",31,47,2005,52796,0,0,0.6,-0.6,0,0
"2943",31,47,2006,52796,0,0,0.6,-0.6,0,0
"2944",31,47,2008,52796,1,1,0.6,0.4,1.89408288506705e-05,0.0189408288506705
"2945",31,47,2010,52796,0,0,0.6,-0.6,0,0
"2946",31,47,2011,52796,1,1,0.6,0.4,1.89408288506705e-05,0.0189408288506705
"2947",31,47,2013,52796,1,3,0.6,2.4,5.68224865520115e-05,0.0568224865520115
"2948",31,47,2014,52796,1,1,0.6,0.4,1.89408288506705e-05,0.0189408288506705
"2949",31,47,2015,52796,0,0,0.6,-0.6,0,0
"2950",31,48,2006,10497,0,0,0,0,0,0
"2951",31,51,2006,54842,1,2,0.583333333333333,1.41666666666667,3.64684001312862e-05,0.0364684001312862
"2952",31,51,2007,54842,1,4,0.583333333333333,3.41666666666667,7.29368002625725e-05,0.0729368002625725
"2953",31,51,2010,54842,0,0,0.583333333333333,-0.583333333333333,0,0
"2954",31,51,2012,54842,0,0,0.583333333333333,-0.583333333333333,0,0
"2955",31,51,2015,54842,1,1,0.583333333333333,0.416666666666667,1.82342000656431e-05,0.0182342000656431
"2956",31,53,2006,29872,1,1,0.375,0.625,3.3476164970541e-05,0.033476164970541
"2957",31,53,2012,29872,0,0,0.375,-0.375,0,0
"2958",31,53,2013,29872,1,1,0.375,0.625,3.3476164970541e-05,0.033476164970541
"2959",31,53,2014,29872,1,1,0.375,0.625,3.3476164970541e-05,0.033476164970541
"2960",31,53,2016,29872,0,0,0.375,-0.375,0,0
"2961",31,54,2011,14025,0,0,0,0,0,0
"2962",31,NA,2008,NA,1,1,1,0,NA,NA
"2963",33,1,2011,54428,1,2,1,1,3.67457926067465e-05,0.0367457926067465
"2964",33,5,2013,61948,1,2,0.5,1.5,3.22851423774779e-05,0.0322851423774779
"2965",33,6,2005,64665,1,4,0.654545454545455,3.34545454545455,6.18572643624836e-05,0.0618572643624836
"2966",33,6,2006,64665,1,4,0.654545454545455,3.34545454545455,6.18572643624836e-05,0.0618572643624836
"2967",33,6,2007,64665,1,4,0.654545454545455,3.34545454545455,6.18572643624836e-05,0.0618572643624836
"2968",33,6,2008,64665,1,1,0.654545454545455,0.345454545454545,1.54643160906209e-05,0.0154643160906209
"2969",33,6,2009,64665,1,2,0.654545454545455,1.34545454545455,3.09286321812418e-05,0.0309286321812418
"2970",33,6,2010,64665,1,4,0.654545454545455,3.34545454545455,6.18572643624836e-05,0.0618572643624836
"2971",33,6,2011,64665,1,2,0.654545454545455,1.34545454545455,3.09286321812418e-05,0.0309286321812418
"2972",33,6,2012,64665,1,4,0.654545454545455,3.34545454545455,6.18572643624836e-05,0.0618572643624836
"2973",33,6,2013,64665,1,3,0.654545454545455,2.34545454545455,4.63929482718627e-05,0.0463929482718627
"2974",33,6,2014,64665,1,1,0.654545454545455,0.345454545454545,1.54643160906209e-05,0.0154643160906209
"2975",33,6,2015,64665,1,5,0.654545454545455,4.34545454545455,7.73215804531045e-05,0.0773215804531045
"2976",33,6,2016,64665,1,2,0.654545454545455,1.34545454545455,3.09286321812418e-05,0.0309286321812418
"2977",33,12,2005,297619,1,3,0.5,2.5,1.00800016128003e-05,0.0100800016128003
"2978",33,12,2006,297619,1,1,0.5,0.5,3.36000053760009e-06,0.00336000053760009
"2979",33,12,2007,297619,1,5,0.5,4.5,1.68000026880004e-05,0.0168000026880004
"2980",33,12,2008,297619,1,2,0.5,1.5,6.72000107520017e-06,0.00672000107520017
"2981",33,12,2009,297619,1,4,0.5,3.5,1.34400021504003e-05,0.0134400021504003
"2982",33,12,2010,297619,0,0,0.5,-0.5,0,0
"2983",33,12,2011,297619,0,0,0.5,-0.5,0,0
"2984",33,12,2012,297619,1,5,0.5,4.5,1.68000026880004e-05,0.0168000026880004
"2985",33,12,2013,297619,0,0,0.5,-0.5,0,0
"2986",33,12,2014,297619,0,0,0.5,-0.5,0,0
"2987",33,12,2015,297619,1,1,0.5,0.5,3.36000053760009e-06,0.00336000053760009
"2988",33,12,2016,297619,1,2,0.5,1.5,6.72000107520017e-06,0.00672000107520017
"2989",33,17,2005,19817,1,1,1,0,5.0461724781753e-05,0.050461724781753
"2990",33,17,2006,19817,1,1,1,0,5.0461724781753e-05,0.050461724781753
"2991",33,17,2009,19817,1,1,1,0,5.0461724781753e-05,0.050461724781753
"2992",33,17,2014,19817,1,1,1,0,5.0461724781753e-05,0.050461724781753
"2993",33,17,2016,19817,1,1,1,0,5.0461724781753e-05,0.050461724781753
"2994",33,19,2006,44151,1,1,0.5,0.5,2.26495436116962e-05,0.0226495436116962
"2995",33,20,2013,1891,0,0,0,0,0,0
"2996",33,21,2009,12984,0,0,0.375,-0.375,0,0
"2997",33,21,2010,12984,1,1,0.375,0.625,7.70178681454097e-05,0.0770178681454097
"2998",33,21,2011,12984,0,0,0.375,-0.375,0,0
"2999",33,21,2012,12984,1,1,0.375,0.625,7.70178681454097e-05,0.0770178681454097
"3000",33,21,2015,12984,1,1,0.375,0.625,7.70178681454097e-05,0.0770178681454097
"3001",33,22,2006,440171,0,0,0.4,-0.4,0,0
"3002",33,22,2007,440171,1,1,0.4,0.6,2.2718443513998e-06,0.0022718443513998
"3003",33,22,2016,440171,1,1,0.4,0.6,2.2718443513998e-06,0.0022718443513998
"3004",33,24,2005,863420,1,10,0.5625,9.4375,1.15818489263626e-05,0.0115818489263626
"3005",33,24,2006,863420,1,16,0.5625,15.4375,1.85309582821802e-05,0.0185309582821802
"3006",33,24,2007,863420,1,6,0.5625,5.4375,6.94910935581756e-06,0.00694910935581756
"3007",33,24,2008,863420,1,6,0.5625,5.4375,6.94910935581756e-06,0.00694910935581756
"3008",33,24,2009,863420,1,4,0.5625,3.4375,4.63273957054504e-06,0.00463273957054504
"3009",33,24,2010,863420,1,1,0.5625,0.4375,1.15818489263626e-06,0.00115818489263626
"3010",33,24,2011,863420,1,1,0.5625,0.4375,1.15818489263626e-06,0.00115818489263626
"3011",33,24,2012,863420,1,2,0.5625,1.4375,2.31636978527252e-06,0.00231636978527252
"3012",33,24,2013,863420,0,0,0.5625,-0.5625,0,0
"3013",33,24,2014,863420,1,1,0.5625,0.4375,1.15818489263626e-06,0.00115818489263626
"3014",33,24,2015,863420,1,5,0.5625,4.4375,5.7909244631813e-06,0.0057909244631813
"3015",33,24,2016,863420,1,2,0.5625,1.4375,2.31636978527252e-06,0.00231636978527252
"3016",33,26,2010,38520,1,1,0.384615384615385,0.615384615384615,2.59605399792316e-05,0.0259605399792316
"3017",33,26,2011,38520,0,0,0.384615384615385,-0.384615384615385,0,0
"3018",33,26,2012,38520,1,4,0.384615384615385,3.61538461538462,0.000103842159916926,0.103842159916926
"3019",33,26,2013,38520,0,0,0.384615384615385,-0.384615384615385,0,0
"3020",33,26,2014,38520,0,0,0.384615384615385,-0.384615384615385,0,0
"3021",33,26,2016,38520,0,0,0.384615384615385,-0.384615384615385,0,0
"3022",33,28,2008,161252,1,4,0.555555555555556,3.44444444444444,2.4805893880386e-05,0.024805893880386
